ï..created_at,id,poi_id,Document.name,Dates
28,2017-05-31 11:48:08,45aeb831-a610-47f3-b3e1-c970493a1e48,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-05-31
29,2017-05-31 11:48:09,c3d27146-035d-42b9-9681-e1350cbeee28,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-05-31
30,2017-05-31 11:54:07,70ebc484-8942-4c2b-9987-e6debe842b86,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-05-31
31,2017-05-31 11:54:08,27d5a851-49ba-4393-bebd-2b470d64243b,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-05-31
32,2017-05-31 12:08:11,257587cf-19eb-4ba1-bc0b-078cc976c778,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-05-31
33,2017-05-31 12:08:13,1917e391-7750-4915-8a26-0471af02259a,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-05-31
34,2017-05-31 13:28:27,c97088e0-29e6-4bab-a8c8-c01241dc2ed7,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-05-31
35,2017-05-31 13:36:12,d0fc1b59-28b2-429b-8c29-9c89d20a51d8,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-05-31
36,2017-05-31 13:46:02,cf915cb6-6485-4659-b8af-f49e859f7465,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-05-31
37,2017-06-01 06:03:00,179b07a9-6be0-4ac6-ab4b-81403a7dac4b,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
38,2017-06-01 06:03:00,655de287-c06d-4531-9552-b9645bc30604,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
39,2017-06-01 06:03:00,a5ac5571-8fa1-488b-aefd-2feb3e80044b,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
40,2017-06-01 06:03:01,6105a4d9-3b0f-4cbc-bb05-ad253cd8bc0a,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
41,2017-06-01 06:32:47,c7e4ab4c-49cf-4667-957c-a5de3100dfb1,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
42,2017-06-01 06:32:47,e09281c2-20db-4d57-9552-9a3c83000ed7,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
43,2017-06-01 06:32:48,6e68a9ab-9dd5-4eb9-9296-6d87b44a3a0b,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
44,2017-06-01 07:12:45,60a45163-0cb5-4d56-b81f-39965bb230c5,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
45,2017-06-01 07:12:45,6a189357-9dd7-426e-b4f6-5717e6d75e93,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
46,2017-06-01 07:18:36,416672d3-449a-4000-935d-3c9d38178acf,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
47,2017-06-01 07:18:37,908a1217-f017-4b90-9a36-eef5b8747970,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
48,2017-06-01 07:18:38,5844d0d9-decb-4f28-9b53-9f3494266a4a,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
49,2017-06-01 08:47:42,737e9ca4-7712-495d-84fe-e82042a27e16,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
50,2017-06-01 08:51:43,ad8008c4-e775-4748-9915-d530b79e0197,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
51,2017-06-01 08:59:28,4d881483-9c55-4f16-80c6-12c8489bad8f,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
52,2017-06-01 08:59:28,58e8ba93-6401-4902-b409-13001d4fd516,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
53,2017-06-01 08:59:28,8b7d4401-b0d9-4e70-8e9f-70747c6dc600,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
54,2017-06-01 08:59:28,e67e72f4-4706-4b9b-8a51-c4c8f99b1d16,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
55,2017-06-01 08:59:28,f89221cd-7525-4030-85d0-e4cdbbfc8065,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
56,2017-06-01 09:09:59,0ee87d6e-5d18-4c44-a9b5-e6419e1a72fe,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
57,2017-06-01 09:10:00,db68004d-ce7e-4a8a-85bf-a6d8f6ad9d7e,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
58,2017-06-01 11:24:45,751f30ef-6409-4a8e-ad26-ade6017fb486,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
59,2017-06-01 11:31:34,79cea003-d1a9-47bb-8b7b-c8d42fe539bd,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
60,2017-06-01 11:36:48,437fe9dd-bbef-4c39-aa6f-5aa457f14628,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
61,2017-06-01 11:41:55,0fc09143-ab5c-4fce-8a97-e50b308d00d3,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
62,2017-06-01 11:47:00,4dee5b4b-658a-4d85-aba1-366906e075d7,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
63,2017-06-01 11:59:56,6dc20f69-a823-47e8-b6e6-9100175fcda7,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
64,2017-06-01 12:06:11,4ea0f66b-5c1f-420b-b8c6-a5c188f175d4,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
65,2017-06-01 12:15:27,6c47414f-1fbf-444b-b879-525c1597179a,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
66,2017-06-01 12:21:37,ad3f4b67-c800-4a11-8cd4-482920db2b60,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
67,2017-06-01 12:27:01,a66c6ed8-3007-4ea4-8d96-9ba342106980,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
68,2017-06-01 12:34:20,03243a91-399d-4928-91cd-8f32a700b912,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
69,2017-06-01 12:39:28,b312c3eb-27a6-4ea6-bbdc-0928fb7fb65a,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
70,2017-06-01 12:45:03,fd796ab8-2f2f-4fdc-87f1-7cdffb25ff92,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
71,2017-06-01 12:50:09,50455a93-d881-4558-a6ec-bdd3d798313f,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
72,2017-06-01 12:55:34,ff2a5c4b-2fda-4f31-b22e-97ebedfb54d3,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
73,2017-06-01 13:06:10,da232017-147f-4fef-9373-a5e1e95b81ba,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
74,2017-06-01 13:13:19,23099a59-0b5d-4b0c-aa93-2cd68072f544,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
75,2017-06-01 13:25:43,b61c8851-2939-4937-9de1-870039099f2a,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
76,2017-06-01 13:30:50,943adb58-39bf-46f3-80fe-d39f2fff0a5d,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
77,2017-06-01 13:37:45,47f70dda-ad99-477a-adb3-a0d2a6d24ea3,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
78,2017-06-01 13:47:02,95463b82-1ee9-4849-a096-6caacbcb1537,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
79,2017-06-01 13:47:03,de3379b1-1c5f-49e0-b677-678e41004b04,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
80,2017-06-01 13:52:57,d0300ee2-cb03-4a7f-972d-8b924e60c128,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
81,2017-06-01 13:59:21,6f6e25d8-ea48-4598-a94e-9d9af8f9db02,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
82,2017-06-01 14:06:50,ade237b2-cf44-4afa-8c1b-747abc90dc22,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
83,2017-06-01 14:17:12,c57c57c5-0061-4d74-ac35-ce5aab52f63c,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
84,2017-06-01 14:22:37,20ebb42f-e92a-45f1-a999-067e28118c84,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
85,2017-06-01 14:28:47,335c5409-036b-4d82-8831-86e953e50132,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
86,2017-06-01 14:33:54,cf951e3e-e4ce-43c2-aac7-915db941f3c2,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
87,2017-06-01 14:39:39,b060277a-fe96-4fb5-920a-8bf08f989451,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
88,2017-06-01 14:46:57,d89a9424-7155-4d82-8136-4848c84bc196,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
89,2017-06-01 14:55:33,3d843e92-1b3a-4acf-a9eb-48d27ada1e42,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
90,2017-06-01 15:01:09,419a0743-c4f6-4312-9909-5c4670847953,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
91,2017-06-01 15:07:36,dbbeb308-fa46-4a8d-a125-9202152c36d5,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
92,2017-06-01 15:14:43,505abc5c-845c-4111-9d16-fbd787c63e22,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
93,2017-06-01 15:19:52,3f27768f-ff3f-4f62-ac74-6427287c1c4f,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
94,2017-06-01 15:25:29,d0d2b102-51e8-4853-aa8e-e4f7fca18f36,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
95,2017-06-01 15:48:27,913608bc-b491-48ae-8391-eb135f9ebad9,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
96,2017-06-01 16:53:46,ba6dfd5d-da99-4d2d-be2a-005ce40afa45,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-01
97,2017-06-02 06:39:32,8b68f376-8e15-487c-93fa-023c316186da,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
98,2017-06-02 06:44:43,8ddb4ebb-0735-4d63-9baf-51c31c5ccc6f,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
99,2017-06-02 06:44:44,50a3ce97-2873-41ce-9e78-a50ce688c849,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
100,2017-06-02 07:00:17,a822b46d-f154-4fc7-b8e8-468b5fd1d746,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
101,2017-06-02 07:06:20,51a0ba23-b6e3-4b14-bd4b-b01c4f31c469,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
102,2017-06-02 07:13:31,b3110033-5428-4b98-809f-7a6e69fa2f09,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
103,2017-06-02 07:13:32,1d7d42f0-3b88-435a-a7ce-a89bf878c351,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
104,2017-06-02 07:13:33,8a75758f-28c4-4d44-b70e-db5a4129aa74,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
105,2017-06-02 08:29:09,5f05e0d5-d865-4d62-b042-9491d953f84d,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
106,2017-06-02 08:29:09,a2d5a5c0-e2ea-4ba8-8a64-5a0660aa2deb,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
107,2017-06-02 08:46:42,a7790157-a9b8-42f7-a608-79e8bb7af0d2,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
108,2017-06-02 08:46:42,cd2ec9b4-23b9-4a9e-9311-ab2dc0c38625,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
109,2017-06-02 09:08:14,8d072099-c2cd-4689-8f64-c24168c49e21,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
110,2017-06-02 11:17:00,d3f5c5f3-6469-4934-82be-24d796364419,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
111,2017-06-02 11:56:53,99e26d80-885a-4f01-9e4b-462976291e73,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
112,2017-06-02 11:56:53,e598665c-e4ea-4cd6-a680-2a49a074a638,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
113,2017-06-02 11:57:33,ef026590-5668-4070-b90a-d276a663cbec,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
114,2017-06-02 13:52:37,1860a4aa-8060-4336-a960-a61e791e2efc,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
115,2017-06-02 13:58:06,bb1144a1-0347-4b33-8355-bb52d8352446,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
116,2017-06-02 14:14:44,027c6692-b352-4cec-958a-704e8c5ae1fd,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-02
117,2017-06-03 12:32:09,28eb9a3c-3c5f-43aa-9811-ee1c7be4a0e1,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-03
118,2017-06-03 12:34:20,0fa3b6af-0521-4e5e-8a99-6e92ef27e5ad,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-03
119,2017-06-03 12:34:21,b3720897-ee01-4623-960f-e1db740f081d,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-03
120,2017-06-04 13:34:22,b03e2c76-d844-45e6-8b5e-fac9b17ec4f7,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-04
121,2017-06-04 13:48:20,d56f573a-6183-4dd0-9c86-576fa5433d4f,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-04
122,2017-06-04 13:48:26,bafd8c11-d73e-465f-a879-c9dc2881c43b,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-04
123,2017-06-06 10:58:18,027a8339-f36f-4785-a8e7-8527472442ea,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-06
124,2017-06-06 10:58:18,4db5516c-c7bd-4a1e-b3d4-ee9bfe3f1968,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-06
125,2017-06-06 10:58:18,7b3e4943-350d-4f4f-9004-4c96b0a22bfb,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-06
126,2017-06-06 10:58:20,ee382928-ff51-4708-a068-b30d09230441,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-06
127,2017-06-06 11:07:49,7740c99f-b30a-4779-9db3-949ac0182718,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-06
128,2017-06-06 11:16:38,2f4d5be7-fc01-43dd-b993-8f2109f6af82,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-06
129,2017-06-06 11:33:26,ddc46594-6e04-4e0d-a35f-ccf531bc9d83,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-06
130,2017-06-06 11:50:02,08eeff0b-8d8b-4b3f-8773-539564794a92,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-06
131,2017-06-07 11:00:14,1c34aebf-e6d8-4e87-b209-069127fe85f0,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
132,2017-06-07 11:00:14,6599b952-2139-443d-a79d-7b2977be9ec6,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
133,2017-06-07 11:00:14,7dfe6fc8-d998-45f7-a71b-d0cd52742a16,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
134,2017-06-07 12:41:32,3638753c-db66-4847-b539-e576fbed91ae,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
135,2017-06-07 12:41:32,5c98afe1-0c3f-4d14-845d-a909b93c9f04,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
136,2017-06-07 12:41:32,d7fbb0bd-fa9d-48ff-a8a0-e8fc9415dc69,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
137,2017-06-07 13:16:43,8f03aab4-ee72-4a06-b179-816611c80f51,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
138,2017-06-07 13:16:43,d5c33b97-b8b7-4a08-9dbc-19ccba3aacce,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
139,2017-06-07 13:16:44,40252d0e-b11b-44c4-b12a-750f36b849ce,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
140,2017-06-07 14:25:50,2c80c9c0-9bee-4d57-a858-f617a6041fb5,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
141,2017-06-07 14:25:50,4ef223fe-fabd-442b-8b96-902176499523,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
142,2017-06-07 14:25:50,77741187-b38c-4efa-8c3b-358f4da160d2,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-07
143,2017-06-08 09:06:25,20b09a58-be5e-4335-ad75-f563de5ee170,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-08
144,2017-06-08 09:06:32,6e9a52ea-f1f7-4ae0-83e4-87f0a6093116,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-08
145,2017-06-09 07:54:02,ebb8ff33-d023-4fcf-ba88-d5873103463a,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-09
146,2017-06-09 07:54:02,f9daa9cd-d418-4ffe-b0e9-82314bda0e28,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-09
147,2017-06-12 07:35:41,ec79c663-5c94-4706-932f-73dd5cb91c04,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-12
148,2017-06-12 15:37:33,5e15d424-351c-4d1d-92e4-4a4b09821748,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-12
149,2017-06-12 15:37:35,063d7464-b2d8-4d49-985b-50bad0001799,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-12
150,2017-06-12 15:37:35,d7014d15-e218-4085-a873-919a3cc7c8c6,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-12
151,2017-06-13 07:06:31,6e35c1bc-477c-4f6e-acb8-1aa7e5938e67,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-13
152,2017-06-13 07:06:32,35aadf89-89e4-4247-98cf-18133fe1563c,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-13
153,2017-06-13 07:06:33,fe59be56-ffcd-492b-a828-3cd3e4655063,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-13
154,2017-06-14 06:46:38,82276ca2-3789-483a-835f-26df9f2def52,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-14
155,2017-06-14 06:46:38,fcb806d0-52fb-44d4-b63d-e125c91c77e3,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-14
156,2017-06-14 06:46:40,e9a89e67-5d96-469e-8338-473e2ec64d49,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-14
157,2017-06-14 09:12:16,12380107-7eeb-4cd7-a16d-185a8c4e090e,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-14
158,2017-06-14 09:12:18,8d12a8d0-9868-4c70-b53f-42a27903d00b,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-14
159,2017-06-14 09:12:18,9450fb1e-4f94-4ba4-9254-84a44f37c875,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-14
160,2017-06-14 09:12:18,ec68d2eb-d7e2-449b-9a7b-58da61303b07,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-14
161,2017-06-14 09:12:19,f21abca6-7f81-44f0-915e-5e6b66c07fff,69b2cb9c-5fec-4449-9119-b5417ed8a3ef,CC PM***,2017-06-14
162,2017-06-14 09:31:12,5e822550-87d6-46b2-a66c-0a223c4dcfae,ee495bce-e966-4d07-8caf-d5669e9420a7,Wein und Co.,2017-06-14
163,2017-06-14 09:35:54,d1dbf373-00c3-40e5-a684-03cb991b4839,ee495bce-e966-4d07-8caf-d5669e9420a7,Wein und Co.,2017-06-14
164,2017-06-14 09:36:22,7a3009ea-dc0b-457e-aa68-5e1d9ab8ae25,ee495bce-e966-4d07-8caf-d5669e9420a7,Wein und Co.,2017-06-14
165,2017-06-14 09:36:43,2cb8fbf4-2927-4e8f-90a7-9218831086b8,ee495bce-e966-4d07-8caf-d5669e9420a7,Wein und Co.,2017-06-14
166,2017-06-14 09:36:53,5fe58426-6c39-4473-98b5-4f5d31097974,ee495bce-e966-4d07-8caf-d5669e9420a7,Wein und Co.,2017-06-14
